year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_depth_m,dust_gm2,non_finite
84,227.90553310513496,499.91697545963689,499.66670405222976,6.9436981286042363E-07,19.656695783138275,-4.9774661254282497E-06,-9.2435169219970703,2.5713789463043213,87.992835998535156,83.816230773925781,48.912353515625,60.620685577392578,42.394538879394531,0.63548213243484497,1.091172456741333,17.93004035949707,1.5102176666259766,0.0021473979577422142,0
85,228.31102177500725,499.33923314475396,498.93389464178472,6.8975618336776479E-07,19.656695298850536,-5.0021032940356849E-06,-9.2426986694335938,2.5503816604614258,88.149658203125,83.773979187011719,49.246372222900391,60.668701171875,42.408615112304688,0.63259685039520264,1.0920366048812866,17.932062149047852,1.5102176666259766,0.017004763707518578,0
86,228.64995543658733,499.92215421214496,499.58336632913415,6.8513837362298636E-07,19.656693436205387,-5.0968616348335116E-06,-9.244328498840332,2.5528128147125244,88.006294250488281,83.772850036621094,49.732379913330078,60.683902740478516,42.430469512939453,0.62969523668289185,1.0923100709915161,17.934688568115234,1.5102176666259766,0.0093508996069431305,0
87,229.00443328917027,499.30773065030371,498.95337412150548,6.8007519423975328E-07,19.656693104654551,-5.1137286194955249E-06,-9.2420692443847656,2.5566473007202148,88.208633422851562,83.778602600097656,49.843006134033203,60.751613616943359,42.447727203369141,0.62783199548721313,1.0935291051864624,17.935331344604492,1.510217547416687,0.0046538179740309715,0
88,229.30127054452896,499.62358671561378,499.326851169375,6.7467707748570694E-07,19.656690411269665,-5.2507491802891826E-06,-9.2440757751464844,2.5437195301055908,88.046669006347656,83.774497985839844,50.355617523193359,60.843109130859375,42.500331878662109,0.62569087743759155,1.0951759815216064,17.935823440551758,1.510217547416687,0.017968833446502686,0
89,229.65619151294231,500.24486970099679,499.89003262555343,6.6899113540363746E-07,19.656689703464508,-5.2867573497923571E-06,-9.2459774017333984,2.5562670230865479,87.986770629882812,83.785690307617188,50.730304718017578,60.860279083251953,42.531951904296875,0.62348777055740356,1.0954849720001221,17.937717437744141,1.510217547416687,0.0064558167941868305,0
90,229.82616509497166,499.3276600497411,499.15780956611707,6.6431406425458372E-07,19.656690839678049,-5.2289547619056823E-06,-9.243617057800293,2.5447535514831543,87.934860229492188,83.802902221679688,50.932670593261719,60.880523681640625,42.538681030273438,0.62042886018753052,1.0958493947982788,17.940412521362305,1.510217547416687,0.0074196644127368927,0
91,230.26400576531887,500.74110530110192,500.30334482848411,6.5877823184826799E-07,19.656689837574959,-5.2799347492549135E-06,-9.2477931976318359,2.5569949150085449,87.857391357421875,83.838645935058594,51.433723449707031,60.794864654541016,42.504009246826172,0.61657345294952393,1.094307541847229,17.945808410644531,1.510217547416687,0.01914779469370842,0
92,230.69114275276661,499.58781649303273,499.1607986322997,6.5422339017785707E-07,19.656688876450062,-5.3288300531065917E-06,-9.24334716796875,2.5554394721984863,88.062713623046875,83.820014953613281,51.648246765136719,60.741348266601562,42.455909729003906,0.61328965425491333,1.0933444499969482,17.950054168701172,1.510217547416687,0.0024881106801331043,0
93,230.85479697585106,500.24248701917531,500.07891330100392,6.4892833828473164E-07,19.656687438488007,-5.4019834922025145E-06,-9.246953010559082,2.5545258522033691,87.867362976074219,83.852302551269531,51.975692749023438,60.726692199707031,42.439670562744141,0.61013239622116089,1.0930804014205933,17.953474044799805,1.510217547416687,0.013634986244142056,0
94,231.48800757527351,499.85967759168125,499.22657065446401,6.4424261855045148E-07,19.656685099005699,-5.520999968244585E-06,-9.2453899383544922,2.5611941814422607,88.007278442382812,83.876014709472656,52.466819763183594,60.692729949951172,42.412673950195312,0.60725855827331543,1.0924689769744873,17.95695686340332,1.510217547416687,0.011856180615723133,0
95,231.64799284934998,499.69162371850689,499.53172021325008,6.3919764301421319E-07,19.65667861700058,-5.8507589942210223E-06,-9.2446451187133789,2.5414233207702637,88.014732360839844,83.780838012695312,52.688983917236328,60.715721130371094,42.427200317382812,0.60446345806121826,1.0928828716278076,17.959331512451172,1.510217547416687,0.0021931417286396027,0
96,232.34323018789291,499.60184305791336,498.90669806110964,6.3447846808931629E-07,19.656674645841122,-6.0527837768019889E-06,-9.2444419860839844,2.5562899112701416,88.132720947265625,83.828353881835938,53.174182891845703,60.755916595458984,42.450542449951172,0.60311639308929443,1.0936064720153809,17.959951400756836,1.510217547416687,0.015851486474275589,0
97,231.57581049203873,498.65540771810629,499.42290946324647,6.2965680500355753E-07,19.656670648604631,-6.2561351761541259E-06,-9.2417402267456055,2.5457425117492676,88.124557495117188,83.751358032226562,52.402549743652344,60.837310791015625,42.503833770751953,0.60124844312667847,1.09507155418396,17.960350036621094,1.510217547416687,0.0078878030180931091,0
98,229.14098010957241,497.81576115931966,500.25067848097387,6.250433602695945E-07,19.656667742878199,-6.403958187798736E-06,-9.2431545257568359,2.5634419918060303,88.063392639160156,83.818550109863281,49.911529541015625,60.886775970458984,42.558429718017578,0.59917479753494263,1.0959620475769043,17.961530685424805,1.510217547416687,0.004445517435669899,0
99,227.56108359992504,497.92057315637066,499.50056969527941,6.2078514850639162E-07,19.656667925417423,-6.3946718704005489E-06,-9.2438116073608398,2.5471620559692383,88.043678283691406,83.756095886230469,48.592716217041016,60.911766052246094,42.587654113769531,0.59663593769073486,1.0964117050170898,17.963621139526367,1.510217547416687,0.016674492508172989,0
100,227.54425027966499,500.08198572517722,500.09890105988597,6.1622538205975032E-07,19.656667716801167,-6.4052848045699048E-06,-9.2455987930297852,2.56001877784729,87.856910705566406,83.820159912109375,48.711318969726562,60.894340515136719,42.579998016357422,0.5938836932182312,1.0960980653762817,17.966686248779297,1.510217547416687,0.0053705922327935696,0
