year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_depth_m,dust_gm2,non_finite
26,213.0347338616848,510.9342244073523,510.80437620743396,1.142449564498048E-06,19.685027617961168,-4.6156800084239054E-07,-9.2676277160644531,2.6802866458892822,84.439849853515625,68.060081481933594,53.251987457275391,58.577285766601562,40.968235015869141,0.83976286649703979,1.0543912649154663,17.790872573852539,1.5251370668411255,0.00291240937076509,0
27,213.33363422751427,511.53515155201239,511.23625891602751,1.1010677586875388E-06,19.685027930885553,-4.4567143992776945E-07,-9.2739696502685547,2.6456379890441895,84.381103515625,68.049293518066406,53.646327972412109,58.611797332763672,41.01220703125,0.83453458547592163,1.0550123453140259,17.795480728149414,1.5251369476318359,0.0088858641684055328,0
28,213.48442442715168,511.34788076184486,511.19709903620605,1.0626817141887409E-06,19.685027878731489,-4.4832086674687299E-07,-9.2726297378540039,2.6699724197387695,84.253486633300781,68.025840759277344,53.897834777832031,58.647594451904297,41.027713775634766,0.82811486721038818,1.0556564331054688,17.80125617980957,1.5251368284225464,0.0079546980559825897,0
29,212.43807227909565,510.32935770267795,511.37563904720264,1.0216897503079657E-06,19.685027070343494,-4.893869824429774E-07,-9.273869514465332,2.6406257152557373,84.066986083984375,68.025093078613281,52.932353973388672,58.587188720703125,41.027793884277344,0.82158559560775757,1.0545691251754761,17.808872222900391,1.5251367092132568,0.0035182344727218151,0
30,210.06847715377808,509.34332484707011,511.7128445131184,9.831644200507276E-07,19.685025662183762,-5.6092150655877226E-07,-9.2775115966796875,2.6472659111022949,84.08917236328125,68.000816345214844,50.573131561279297,58.498100280761719,40.989967346191406,0.81515288352966309,1.0529656410217285,17.81690788269043,1.5251367092132568,0.010992353782057762,0
31,208.65848411619663,509.83071607144302,511.24072234288724,9.5261829089890435E-07,19.685025371611118,-5.756825988366347E-07,-9.2711210250854492,2.6724052429199219,84.0546875,68.008277893066406,49.299766540527344,58.409736633300781,40.944629669189453,0.80898994207382202,1.051375150680542,17.82465934753418,1.5251365900039673,0.0064909555949270725,0
32,208.83235611021519,511.32374361877191,511.14994946597653,9.2779630359592534E-07,19.68502339720726,-6.7598232841698195E-07,-9.2741832733154297,2.6468522548675537,84.252227783203125,68.015693664550781,49.306102752685547,58.368076324462891,40.90216064453125,0.80349564552307129,1.0506253242492676,17.830902099609375,1.5251364707946777,0.0035795418079942465,0
33,209.4425213187933,511.24346098691967,510.63328448082393,8.992280564208673E-07,19.685020931065083,-8.0126236800601947E-07,-9.2684650421142578,2.6914234161376953,84.340484619140625,68.059043884277344,49.769954681396484,58.387222290039062,40.896312713623047,0.79919791221618652,1.0509697198867798,17.834854125976562,1.5251363515853882,0.012639866210520267,0
34,209.86598686873913,511.48926894538818,511.06575615636029,8.7026319094938369E-07,19.685017094016075,-9.9618448398292078E-07,-9.2721967697143555,2.6444523334503174,84.465995788574219,68.060134887695312,50.102958679199219,58.450252532958984,40.918941497802734,0.79645073413848877,1.0521043539047241,17.836462020874023,1.5251363515853882,0.0043916236609220505,0
35,210.22133348882198,511.08416218514321,510.72850517505867,8.2835929842760058E-07,19.685012929141521,-1.2077601399656157E-06,-9.2679014205932617,2.6725542545318604,84.504005432128906,68.041145324707031,50.398250579833984,58.556678771972656,40.970115661621094,0.79373544454574585,1.0540200471878052,17.837257385253906,1.5251362323760986,0.0059254206717014313,0
