year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,non_finite
48,137.96680651605129,166.57825633081484,182.92383702195184,1.5292743267191881E-06,19.834486771374941,2.007505701986004E-06,0.45688444375991821,0.79097431898117065,0.84161919355392456,1.1652706861495972,1.0631177425384521,-0.35922765731811523,0,0,1,0,0,-9.8096694946289062,0.56072986125946045,70.358123779296875,48.184722900390625,14.575314521789551,47.414329528808594,36.185390472412109,0.95411741733551025,0.85345786809921265,18.026910781860352,0,1.5233808755874634,0.012309735640883446,0
49,132.92679300718009,147.42464044045482,152.46535310790568,1.5658680800119338E-06,19.834483170881867,1.8259784286577097E-06,0.53034687042236328,0.74875319004058838,0.95267945528030396,1.0571287870407104,0.96430540084838867,-0.023245811462402344,0,0,1,0,0,-10.70737361907959,0.17965343594551086,66.2091064453125,44.051750183105469,18.213233947753906,46.720726013183594,36.216327667236328,0.91723144054412842,0.84097307920455933,18.076278686523438,0,1.5233808755874634,0.027733892202377319,0
50,151.85730585828424,267.24557517537323,248.31532057972618,1.5537417576054443E-06,19.834481848403811,1.7593026065867894E-06,0.2770056426525116,0.99384737014770508,1.0118374824523926,1.1316794157028198,1.0916804075241089,1.7428543567657471,0,0,0,0,0,-9.9609127044677734,0.19466662406921387,70.3485107421875,50.360363006591797,26.555145263671875,46.251178741455078,35.179328918457031,0.87729436159133911,0.83252114057540894,18.124666213989258,0,1.5233808755874634,0.051776494830846786,0
51,168.62673561833799,269.31149095983346,252.54202262872604,1.5198427194616271E-06,19.834482736885548,1.8040974898654217E-06,1.1825883388519287,1.0919691324234009,1.1559783220291138,0.871337890625,0.96530866622924805,-0.15070587396621704,0,0,0,0,0,-12.005023956298828,0.44424432516098022,73.250656127929688,52.893821716308594,37.909709930419922,47.025619506835938,34.226268768310547,0.90647566318511963,0.84646105766296387,18.081546783447266,0,1.5233808755874634,0.033504366874694824,0
52,220.58084365539253,560.66556762029541,508.71111879398268,1.4348908277659701E-06,19.834480682387948,1.7005151916341189E-06,0.015268206596374512,1.5372054576873779,1.1614755392074585,0.90365493297576904,0.94471889734268188,0.061270594596862793,0,0,0,1,0,-9.2925233840942383,4.5521526336669922,82.205924987792969,68.348472595214844,60.933494567871094,47.882450103759766,37.333686828613281,0.85494834184646606,0.86188411712646484,18.117649078369141,0,1.5233803987503052,0.035328973084688187,0
53,171.26627316139638,230.13210387500294,279.44626060014889,1.3827632216445466E-06,19.834480099380016,1.6711214841577836E-06,1.1969149112701416,0.87875092029571533,1.1052454710006714,0.92828154563903809,0.82574814558029175,-4.6391286849975586,0,0,0,0,0,-8.5759553909301758,4.087092399597168,79.623268127441406,62.448184967041016,20.56165885925293,48.482650756835938,35.997287750244141,0.91977262496948242,0.87268775701522827,18.042018890380859,0,1.5233803987503052,0.036856748163700104,0
54,148.85094642452896,153.91011640414035,176.3259849004171,1.405564572878364E-06,19.83447908051312,1.6197529282806098E-06,1.6931198835372925,0.80536121129989624,1.1331841945648193,0.75451868772506714,0.75847560167312622,-8.152165412902832,0,0,0,0,0,-8.3629913330078125,1.5416224002838135,75.155021667480469,52.757568359375,14.894960403442383,50.308483123779297,37.363975524902344,0.9583171010017395,0.90555268526077271,17.970609664916992,0,1.5233803987503052,0.018366953358054161,0
55,160.06419569626451,171.25096493560523,160.03853328233345,1.4450859872039516E-06,19.83447815105319,1.5728920336138645E-06,2.302128791809082,0.81268918514251709,1.0545015335083008,0.90729469060897827,0.99337095022201538,-2.0258216857910156,0,0,0,0,0,-13.372666358947754,1.1476795673370361,71.549522399902344,47.651649475097656,35.771762847900391,54.342281341552734,35.130111694335938,0.98182070255279541,0.9781610369682312,17.874496459960938,0,1.5233803987503052,0.033818811178207397,0
56,288.78336637280881,895.83689418331778,767.11769582840861,1.3597435586133047E-06,19.834479590877891,1.6454841610234719E-06,-1.871077299118042,1.5991330146789551,1.0199850797653198,1.0877025127410889,1.1759319305419922,-5.6543002128601074,0,1,0,1,0,-8.2541875839233398,7.7077932357788086,88.875373840332031,84.28558349609375,103.03933715820312,48.015022277832031,40.096736907958984,0.83969300985336304,0.86427038908004761,18.130516052246094,0,1.5233783721923828,0.0091863945126533508,0
57,220.36376176588237,378.37688440326747,446.79657557776045,1.3327818992463645E-06,19.834484346210957,1.8852353916531333E-06,1.0778416395187378,1.1414493322372437,0.94298118352890015,0.85023808479309082,1.2293661832809448,-3.5812010765075684,0,0,0,0,0,-8.1156902313232422,5.993889331817627,86.207901000976562,77.1593017578125,46.080802917480469,55.526702880859375,33.894237518310547,0.9184378981590271,0.99948054552078247,17.91656494140625,0,1.5233770608901978,0.0036469192709773779,0
