year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
40,271.54781889915466,2480.7566548982431,2499.7336890692532,1.4626823468777213E-06,19.874163866043091,9.8348726840945532E-05,-0.20343776047229767,1.0737466812133789,1.4389188289642334,1.1651381254196167,1.0010236501693726,-5.079533576965332,0,0,0,0,1,-8.216303825378418,3.4547221660614014,94.958908081054688,68.814826965332031,98.946136474609375,50.607963562011719,37.917884826660156,0.78916698694229126,0.91094303131103516,18.174053192138672,0.086584515869617462,1.5370222330093384,0.0013477187603712082,0,0,0
41,265.52040386199951,2021.475922884827,2027.5044472910813,1.4400317054903992E-06,19.874217122793198,0.00010102868803072839,0.78638947010040283,1.0329785346984863,1.0504642724990845,1.0469317436218262,1.1582555770874023,-8.2353973388671875,0,0,0,0,0,-8.7532548904418945,3.1165330410003662,93.645484924316406,65.519882202148438,97.700981140136719,52.126426696777344,39.782459259033203,0.83925682306289673,0.93827545642852783,18.096685409545898,0.08693772554397583,1.5370219945907593,0.001664001727476716,0,0,0
42,270.11955380439758,2255.8141299409763,2251.2161622742715,1.4153806949263651E-06,19.874270230531693,0.0001037011507280944,0.51520782709121704,1.1176820993423462,1.0296162366867065,1.10490882396698,1.1102186441421509,-12.281834602355957,0,0,0,0,0,-9.1824541091918945,3.1484010219573975,93.264549255371094,65.881683349609375,102.33277893066406,51.753662109375,42.262809753417969,0.80831629037857056,0.93156599998474121,18.134387969970703,0.086919963359832764,1.5370216369628906,0.0072299144230782986,0,0,0
43,239.5861759185791,1919.5918197693827,1950.1265680700308,1.3996751262907651E-06,19.874325543642044,0.00010648459111322979,0.22438311576843262,1.0224845409393311,1.1636741161346436,1.199001669883728,0.9245721697807312,-7.0956954956054688,0,0,0,0,0,-7.9997334480285645,3.1974191665649414,93.156181335449219,65.817665100097656,72.245956420898438,53.912860870361328,39.574558258056641,0.79816007614135742,0.97043156623840332,18.105733871459961,0.086980491876602173,1.5370213985443115,0.00014053056656848639,0,0,0
44,216.14572274684906,1666.8174278368533,1690.2600734442822,1.3980668645530408E-06,19.874370187520981,0.00010873113944131861,0.94143247604370117,0.88024795055389404,1.033933162689209,1.1013060808181763,1.1067032814025879,2.2716352939605713,0,0,0,0,0,-10.275716781616211,2.9306895732879639,92.404693603515625,62.415924072265625,53.570404052734375,62.267959594726562,36.564083099365234,0.7919880747795105,1.1208230257034302,17.961559295654297,0.086710624396800995,1.5370211601257324,1.3523676045679167E-07,0,0,0
45,233.87492370605469,1826.8270265644533,1809.1004840094247,1.3992366262049684E-06,19.874414414167404,0.00011095669199064024,-0.35726609826087952,0.87154442071914673,0.8380662202835083,0.993630051612854,1.155888557434082,4.3471002578735352,0,0,0,0,0,-13.412816047668457,3.0085883140563965,92.30914306640625,63.332786560058594,70.511787414550781,59.948566436767578,38.308330535888672,0.76580947637557983,1.0790737867355347,18.029531478881836,0.086470760405063629,1.5370211601257324,0.0063552064821124077,0,0,0
46,278.33366203308105,2429.5221337581897,2385.0652945013426,1.3828672848069406E-06,19.874459058046341,0.00011320324031872906,-2.5859375,0.91191840171813965,0.84256970882415771,1.1767847537994385,1.0571229457855225,3.3244748115539551,0,0,0,0,0,-9.2283010482788086,3.5905444622039795,96.127799987792969,72.861305236816406,100.88703918457031,50.148517608642578,39.568546295166016,0.68810462951660156,0.90267300605773926,18.283681869506836,0.085928931832313538,1.5370208024978638,2.936014425358735E-05,0,0,0
47,217.83631443977356,1631.6975011128816,1692.1972730072448,1.3846668104785585E-06,19.874516606330872,0.00011609915809011725,0.6087527871131897,0.92266374826431274,0.91673141717910767,1.1989518404006958,1.1191695928573608,4.863405704498291,0,0,0,0,0,-9.989405632019043,3.0277888774871826,93.000236511230469,63.693920135498047,53.473297119140625,53.585342407226562,35.259380340576172,0.7409018874168396,0.96453613042831421,18.169078826904297,0.086623735725879669,1.5370206832885742,5.9540504082633561E-08,0,0,0
48,183.30440294742584,1208.1275909188116,1242.6640393307316,1.4149745869248276E-06,19.874563992023468,0.00011848367867867613,0.45688444375991821,0.79097431898117065,0.84161919355392456,1.1652706861495972,1.0631177425384521,-0.35922765731811523,0,0,1,0,0,-9.7587347030639648,1.7165740728378296,87.631378173828125,52.567420959472656,36.732837677001953,53.177349090576172,38.105358123779297,0.78383922576904297,0.95719236135482788,18.13353157043457,0.08704792708158493,1.5370206832885742,0.0074389437213540077,0,0,0
49,184.82862377166748,1083.0694581029384,1081.5494441252231,1.4429539013129619E-06,19.874612301588058,0.00012091468992021951,0.53034687042236328,0.74875319004058838,0.95267945528030396,1.0571287870407104,0.96430540084838867,-0.023245811462402344,0,0,1,0,0,-10.670631408691406,0.43196570873260498,83.717269897460938,46.086795806884766,49.726543426513672,53.445980072021484,39.056190490722656,0.77356064319610596,0.96202772855758667,18.13902473449707,0.087471894919872284,1.5370206832885742,0.00024252840375993401,0,0,0
50,236.4912314414978,1936.3501711223507,1884.6894289396441,1.4334318693558498E-06,19.874656826257706,0.00012315523945437485,0.2770056426525116,0.99384737014770508,1.0118374824523926,1.1316794157028198,1.0916804075241089,1.7428543567657471,0,0,0,0,0,-9.8480243682861328,3.0076184272766113,92.26434326171875,62.816688537597656,73.346138000488281,53.733070373535156,38.351940155029297,0.74359959363937378,0.96719539165496826,18.163862228393555,0.087111495435237885,1.5370205640792847,3.7148533010622486E-05,0,0,0
51,270.22135436534882,2068.3003736667597,2034.5723854856769,1.4250972046027842E-06,19.874701142311096,0.00012538529109914657,1.1825883388519287,1.0919691324234009,1.1559783220291138,0.871337890625,0.96530866622924805,-0.15070587396621704,0,0,0,0,0,-11.948122024536133,2.9858322143554688,92.733894348144531,63.287513732910156,105.43862152099609,54.840221405029297,37.722354888916016,0.76999342441558838,0.98712396621704102,18.117584228515625,0.087293632328510284,1.5370204448699951,0.0077185374684631824,0,0,0
52,344.46284198760986,4420.9800941956928,4346.7403101395903,1.3809010112319406E-06,19.87475773692131,0.00012823321851906691,0.015268206596374512,1.5372054576873779,1.1614755392074585,0.90365493297576904,0.94471889734268188,0.061270594596862793,0,0,0,1,0,-9.2566165924072266,3.6324684619903564,97.554412841796875,77.665924072265625,160.52040100097656,52.248970031738281,39.794231414794922,0.70069038867950439,0.94048124551773071,18.233585357666016,0.086578808724880219,1.5370165109634399,0.00022066784731578082,0,0,0
53,213.89566707611084,1779.1745526210871,1909.7446977532527,1.3857537398500085E-06,19.874813944101334,0.00013106164985870344,1.1969149112701416,0.87875092029571533,1.1052454710006714,0.92828154563903809,0.82574814558029175,-4.6391286849975586,0,0,0,0,0,-8.6173801422119141,2.9480268955230713,91.074005126953125,61.799144744873047,53.14544677734375,52.917209625244141,37.596992492675781,0.72024440765380859,0.95250952243804932,18.202060699462891,0.086506672203540802,1.5370160341262817,1.5819046893739142E-05,0,0,0
54,179.57231712341309,1193.0972758722201,1227.4241116042831,1.4028824995678965E-06,19.874867856502533,0.00013377460441512043,1.6931198835372925,0.80536121129989624,1.1331841945648193,0.75451868772506714,0.75847560167312622,-8.152165412902832,0,0,0,0,0,-8.3552455902099609,1.5877804756164551,86.413955688476562,50.423782348632812,36.242244720458984,55.188026428222656,39.003276824951172,0.73734980821609497,0.99338430166244507,18.144134521484375,0.087035588920116425,1.5370160341262817,0.010320804081857204,0,0,0
55,242.8818941116333,1248.6296277904185,1185.3230585647689,1.4144882835565491E-06,19.874913275241852,0.00013606014490377688,2.302128791809082,0.81268918514251709,1.0545015335083008,0.90729469060897827,0.99337095022201538,-2.0258216857910156,0,0,0,0,0,-13.368072509765625,0.88965940475463867,86.855690002441406,47.6422119140625,101.75724792480469,60.079486846923828,36.634387969970703,0.7814253568649292,1.0814309120178223,18.012056350708008,0.087266936898231506,1.5370160341262817,0.00096300599398091435,0,0,0
56,477.40775609016418,6944.8530862429616,6710.3291307247855,1.3457491072126964E-06,19.874969750642776,0.00013890207352976373,-1.871077299118042,1.5991330146789551,1.0199850797653198,1.0877025127410889,1.1759319305419922,-5.6543002128601074,0,1,0,1,0,-8.2769460678100586,3.672292947769165,100.32215881347656,88.725135803222656,278.81106567382812,47.333808898925781,39.679187774658203,0.65416616201400757,0.8520086407661438,18.368795394897461,0.085868865251541138,1.5370079278945923,1.8869339328375645E-05,0,0,0
57,309.84547710418701,2821.7331973381806,2989.294144512518,1.3022800375414179E-06,19.875023126602173,0.00014158803351348008,1.0778416395187378,1.1414493322372437,0.94298118352890015,0.85023808479309082,1.2293661832809448,-3.5812010765075684,0,0,0,0,0,-8.1899614334106445,3.589745044708252,97.668464660644531,74.275627136230469,125.91747283935547,57.098308563232422,33.391597747802734,0.70499211549758911,1.0277696847915649,18.142261505126953,0.085819251835346222,1.537006139755249,0.0051448293961584568,0,0,0
58,296.79254150390625,2751.5785596689384,2764.6301443348784,1.2614156258594963E-06,19.875069051980972,0.0001438990688763538,1.3294230699539185,1.2050206661224365,0.79012346267700195,1.0083812475204468,1.2037938833236694,-2.4210371971130371,0,0,0,0,0,-8.1531810760498047,3.476917028427124,97.265350341796875,72.456947326660156,117.93939208984375,60.836456298828125,35.847743988037109,0.73174554109573364,1.0950559377670288,18.048267364501953,0.085791416466236115,1.5370051860809326,1.9228102246415801E-05,0,0,0
59,310.51249372959137,2694.3429710752098,2680.6214391332906,1.2210855593505766E-06,19.87513193488121,0.0001470634326762653,1.4492497444152832,1.2253108024597168,0.88004386425018311,1.0894107818603516,1.2779369354248047,-5.2782316207885742,0,0,0,0,0,-8.2715177536010742,3.5902972221374512,97.738983154296875,74.5511474609375,126.94304656982422,65.495460510253906,36.312141418457031,0.73022681474685669,1.1789181232452393,17.965986251831055,0.085785046219825745,1.5370047092437744,0.00017213493993040174,0,0,0
