year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
3,Winter,OrganicStorage,"кг",5144.141602,6096.171387,7921.577637,0.999988,0.999988,0.999988,0.25698,1
3,Winter,Furnace,"кВт",83.772522,86.015488,90.078514,0.999988,0.999988,0.999988,0.254386,1
3,Winter,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.304124,0.515278
3,Winter,ElectricMotor,"кВт",82.269211,90.910454,96.388138,0.999988,0.999988,0.999988,0.002606,0.098611
3,Winter,ThermalOrgan,"кВт",42.701077,46.670872,49.130508,0.999988,0.999988,0.999988,0.030558,1
3,Winter,Radiator,"кВт",87.709557,91.610725,99.035522,0.999988,0.999988,0.999988,0.169598,1
3,Winter,GrowthTissue,"кг структуры/сут",3.764251,4.330708,5.600957,0.999988,0.999988,0.999988,0.201235,0.615278
3,Winter,Frame,"кг несущей способности",32765.890625,33086.671875,33717.492188,0.999988,0.999988,0.999988,0.712812,1
3,Spring,Sail,"м²",331.169678,352.309662,370.859131,0.999988,0.999988,0.999988,0.250395,0.384511
3,Spring,SolarLeaf,"м²",165.807465,172.436432,182.597366,0.999988,0.999988,0.999988,0.235126,0.505435
3,Spring,WaterIntake,"л/ч",245.878479,248.856903,253.701202,0.999988,0.999988,0.999988,0.019022,0.019022
3,Spring,SnowCollector,"м²",51.48431,52.563446,53.657539,0.999988,0.999988,0.999988,0,0
3,Spring,WaterReservoir,"л",7660.844727,7998.762207,8326.037109,0.999988,0.999988,0.999988,0.362466,1
3,Spring,LiveBiomassHarvester,"кг сух. в-ва/ч",19.522949,19.930716,20.342182,0.999988,0.999988,0.999988,0,0
3,Spring,DryBiomassCollector,"кг/ч",43.541168,44.32373,45.222557,0.999988,0.999988,0.999988,0.128791,0.134511
3,Spring,Dryer,"кг сух. в-ва/ч",21.966644,22.427076,22.893888,0.999988,0.999988,0.999988,0,0
3,Spring,OrganicStorage,"кг",5349.801758,5628.96582,5899.464355,0.999988,0.999988,0.999988,0.256832,1
3,Spring,Furnace,"кВт",84.324783,84.976944,85.726028,0.999988,0.999988,0.999988,0.258908,1
3,Spring,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.48939,0.637228
3,Spring,ElectricMotor,"кВт",90.29689,92.087212,93.923996,0.999988,0.999988,0.999988,0.006846,0.21875
3,Spring,ThermalOrgan,"кВт",46.501892,47.381855,48.191799,0.999988,0.999988,0.999988,0.00527,0.263587
3,Spring,Radiator,"кВт",87.709557,90.011635,93.367767,0.999988,0.999988,0.999988,0.217553,1
3,Spring,GrowthTissue,"кг структуры/сут",3.764251,4.259396,4.550384,0.999988,0.999988,0.999988,0.385886,0.972826
3,Spring,Frame,"кг несущей способности",32829.921875,32933.941406,33020.605469,0.999988,0.999988,0.999988,0.712315,1
3,Summer,Sail,"м²",370.859131,388.194855,416.341522,0.999988,0.999988,0.999988,0.240472,0.357337
3,Summer,SolarLeaf,"м²",182.597366,194.303116,202.874451,0.999988,0.999988,0.999988,0.325458,0.558424
3,Summer,WaterIntake,"л/ч",253.138412,258.699615,263.487122,0.999988,0.999988,0.999988,0.017663,0.017663
3,Summer,SnowCollector,"м²",49.396317,50.43169,51.481415,0.999988,0.999988,0.999988,0,0
3,Summer,WaterReservoir,"л",8326.037109,8635.854492,9082.886719,0.999988,0.999988,0.999988,0.361413,1
