day,year,day_of_year,x,y,distance_km,water_l,snow_l,wet_organic_kg,dry_organic_kg,electricity_kwh,heat_kwh,mass_kg,water_deficit_hours,organic_deficit_hours,thermal_deficit_hours,niche_count,operational,failure,max_ledger_error,actions
76,1,76,0,22,37.021084,0,0,314.618683,0,11.079213,0,5862.942383,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
77,1,77,0,22,37.021084,0,0,314.618683,0,11.079213,0,5861.742188,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
78,1,78,0,22,37.021084,0,0,314.618683,0,11.079213,0,5860.54248,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
79,1,79,0,22,37.021084,0,0,314.618683,0,11.079213,0,5859.342285,720.715027,0,0,4,0,WaterSystemCollapse,0.000488,""
80,1,80,0,22,37.021084,0,0,314.618683,0,11.079213,0,5858.142578,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
81,1,81,0,22,37.021084,0,0,314.618683,0,11.079213,0,5856.942383,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
82,1,82,0,22,37.021084,0,0,314.618683,0,11.079213,0,5855.742188,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
83,1,83,0,22,37.021084,0,0,314.618683,0,11.079213,0,5854.54248,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
84,1,84,0,22,37.021084,0,0,314.618683,0,11.079213,0,5853.342285,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
85,1,85,0,22,37.021084,0,0,314.618683,0,11.079213,0,5852.142578,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
86,1,86,0,22,37.021084,0,0,314.618683,0,11.079213,0,5850.942383,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
87,1,87,0,22,37.021084,0,0,314.618683,0,11.079213,0,5849.742188,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
88,1,88,0,22,37.021084,0,0,314.618683,0,11.079213,0,5848.54248,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
89,1,89,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
90,1,90,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
91,1,91,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
92,1,92,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
93,1,93,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
94,1,94,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
95,1,95,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
96,1,96,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
97,1,97,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
98,1,98,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
99,1,99,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
100,1,100,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
101,1,101,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
102,1,102,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
103,1,103,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
104,1,104,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
105,1,105,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
106,1,106,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
107,1,107,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
108,1,108,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
109,1,109,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
110,1,110,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
111,1,111,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
112,1,112,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
113,1,113,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
114,1,114,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
115,1,115,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
116,1,116,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
117,1,117,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
118,1,118,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
119,1,119,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
120,1,120,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
121,1,121,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
122,1,122,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
123,1,123,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
124,1,124,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
125,1,125,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
126,1,126,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
127,1,127,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
128,1,128,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
129,1,129,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
130,1,130,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
131,1,131,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
132,1,132,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
133,1,133,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
134,1,134,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
135,1,135,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
136,1,136,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
137,1,137,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
138,1,138,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
139,1,139,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
140,1,140,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
141,1,141,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
142,1,142,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
143,1,143,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
144,1,144,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
145,1,145,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
146,1,146,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
147,1,147,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
148,1,148,0,22,37.021084,0,0,314.618683,0,11.079213,0,5847.500977,720.715027,0,0,5,0,WaterSystemCollapse,0.000488,""
