day,year,day_of_year,x,y,distance_km,water_l,snow_l,wet_organic_kg,dry_organic_kg,electricity_kwh,heat_kwh,mass_kg,water_deficit_hours,organic_deficit_hours,thermal_deficit_hours,niche_count,operational,failure,max_ledger_error,actions
30,1,30,19.524879,10.47226,380.908905,3995.302979,0,3125.702393,0,0,0,37049.226563,0,0,278.874298,4,1,None,0.003906,"capture dust|maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
31,1,31,19.421066,10.538138,381.045898,3840.115723,0,3115.86792,0,0,0,36887.277344,0,0,302.29248,4,1,None,0.003906,"capture dust|maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
32,1,32,19.402437,10.444344,381.369202,3682.780762,0,3106.049805,0,0,0,36672.847656,0,0,325.625732,4,1,None,0.003906,"capture dust|maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
33,1,33,19.621864,10.292669,381.443207,3529.27832,0,3096.228271,0,0,0,36496.015625,0,0,348.791046,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
34,1,34,18.678398,9.533562,381.746857,3372.86084,0,3086.426514,0,0,0,36313.28125,0,0,371.913147,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
35,1,35,18.447775,9.495168,381.884705,3391.258545,0,3076.64209,0,0,0,36305.597656,0,0,394.587708,4,1,None,0.003906,"capture dust|maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
36,1,36,18.7848,8.887723,382.075287,4253.780762,0,3066.861084,0,0,0,37136.554688,0,0,417.20578,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
37,1,37,20.331425,8.09728,382.548035,4094.48291,0,3057.105225,0,0,0,36945.769531,0,0,440.236664,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
38,1,38,20.528486,8.339066,382.653503,3939.140625,0,3047.392822,0,0,0,36759.078125,0,0,463.560822,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
39,1,39,20.577372,8.658711,382.735474,3783.58374,0,3037.676514,0,0,0,36580.648438,0,0,486.774139,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
40,1,40,20.932146,9.428412,382.94754,3626.075195,0,3027.963135,0,0,0,36361.410156,0,0,510.002014,4,1,None,0.003906,"capture dust|maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
41,1,41,20.926224,9.531693,383.021484,3470.837646,0,3018.292969,0,0,0,36177.734375,0,0,533.525513,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
42,1,42,20.846109,9.517555,383.042145,3316.643066,0,3008.640137,0,0,0,35992.371094,0,0,557.027832,4,1,None,0.003906,"maintain caravan water circuit|maintain living structure|move|movement water loss|movement organic maintenance"
