year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
27,262.28017783164978,780.50873511280224,748.50137504979648,7.5316930836305896E-07,19.872648447751999,2.2090558660045559E-05,0.054724365472793579,0.83686739206314087,0.98404216766357422,0.61860543489456177,1.0904638767242432,3.2457683086395264,0,0,0,0,0,-9.5350379943847656,3.3103370666503906,98.358238220214844,91.914924621582031,63.920131683349609,58.583477020263672,36.229942321777344,0.83204752206802368,1.0545024871826172,17.986099243164062,0.085867710411548615,1.5369689464569092,0.0074662207625806332,0,0,0
28,338.40621793270111,954.201490485666,878.07477371704954,7.0350803591027047E-07,19.872661203145981,2.2732429610928079E-05,-0.34262055158615112,0.9618685245513916,1.0657463073730469,0.672832190990448,1.0447710752487183,-3.798835277557373,0,0,0,0,0,-5.6482629776000977,3.3481807708740234,104.11479187011719,97.425254821777344,128.44477844238281,53.110458374023438,39.345218658447266,0.81304967403411865,0.95598816871643066,18.10362434387207,0.086003303527832031,1.5369682312011719,0.0005082399002276361,0,0,0
29,267.29815113544464,515.50235948470799,586.60997183792279,6.7495064888573548E-07,19.872673392295837,2.3345806290626561E-05,2.5474934577941895,0.9488869309425354,1.2191841602325439,0.92082333564758301,0.90229111909866333,-4.0871744155883789,1,0,0,0,0,-9.1185588836669922,1.8243429660797119,100.42386627197266,90.611442565917969,70.194351196289062,61.079906463623047,34.589702606201172,0.95813465118408203,1.0994383096694946,17.815099716186523,0.086521826684474945,1.5369676351547241,0.0029947657603770494,0,0,0
30,194.3886411190033,283.11392746731144,356.02432904366287,6.9919194067033404E-07,19.872688889503479,2.4125649501979154E-05,-0.2731049656867981,0.4586605429649353,1.1976521015167236,0.69290667772293091,1.0042164325714111,0.64409375190734863,0,0,1,0,0,-9.1905746459960938,0.11408768594264984,88.231925964355469,68.045623779296875,33.200260162353516,61.332798004150391,39.379268646240234,0.84816539287567139,1.1039904356002808,17.9205322265625,0.087178595364093781,1.5369675159454346,0.0078164264559745789,0,0,0
31,298.70683872699738,956.56759852075265,852.24846358147988,6.4538868356402952E-07,19.872697591781616,2.4563561459123302E-05,0.2934080958366394,1.0163414478302002,0.97291874885559082,0.93768602609634399,0.85416793823242188,-0.70394134521484375,0,0,0,0,0,-9.4700899124145508,2.9123613834381104,99.402824401855469,89.364883422851562,102.24542999267578,58.983860015869141,39.098285675048828,0.83817684650421143,1.0617095232009888,17.972810745239258,0.086933054029941559,1.5369669198989868,0.00018863036530092359,0,0,0
32,315.19864475727081,959.90543976254048,943.4117613118251,5.6451405915699779E-07,19.872718900442123,2.5635845874733116E-05,-0.47617471218109131,1.0194871425628662,1.0440391302108765,1.0460505485534668,1.0360305309295654,-7.8685493469238281,0,0,0,0,0,-10.370307922363281,3.6639492511749268,102.83990478515625,100.81688690185547,103.28475952148438,57.503013610839844,39.822673797607422,0.76057922840118408,1.0350544452667236,18.077085494995117,0.086449749767780304,1.5369659662246704,0.0023407572880387306,0,0,0
33,261.40124034881592,735.02338219512239,788.81949587217241,5.1044725783644061E-07,19.872730702161789,2.6229726474147782E-05,0.031619906425476074,0.86771225929260254,1.0358171463012695,0.91067081689834595,0.88535457849502563,-0.32700109481811523,0,0,0,0,0,-9.7093019485473633,3.4632751941680908,98.8199462890625,93.211906433105469,61.156894683837891,53.830604553222656,36.343639373779297,0.81391549110412598,0.96895110607147217,18.089864730834961,0.086703158915042877,1.5369652509689331,0.0068129217252135277,0,0,0
34,315.67324078083038,872.48935720837835,818.21636342681813,4.6606977459387933E-07,19.872748970985413,2.7149041644453819E-05,-0.080616235733032227,0.93953418731689453,0.92529350519180298,0.979389488697052,0.94734996557235718,-4.8092608451843262,0,0,0,0,0,-11.330714225769043,3.3189864158630371,98.722877502441406,93.601631164550781,115.63284301757812,52.808097839355469,38.809490203857422,0.80226230621337891,0.95054608583450317,18.119939804077148,0.086845189332962036,1.5369646549224854,4.190250183455646E-05,0,0,0
35,325.58896505832672,942.64546542008247,932.7287371247985,4.2280687470530549E-07,19.872766494750977,2.8030864352675599E-05,-1.1708412170410156,0.86977225542068481,0.90311634540557861,0.87446033954620361,1.1258111000061035,3.7608480453491211,0,0,0,0,0,-12.432788848876953,3.6644234657287598,103.72992706298828,103.19412231445312,110.64369201660156,48.789291381835938,36.901706695556641,0.76427948474884033,0.87820720672607422,18.230279922485352,0.087404705584049225,1.5369635820388794,0.0019780220463871956,0,0,0
36,377.5866174697876,1255.0982927736914,1203.1001420587272,3.9308299962449605E-07,19.872777938842773,2.8606748570289821E-05,-1.9520347118377686,1.0417932271957397,0.92769467830657959,0.78443664312362671,0.93831664323806763,-2.7616744041442871,0,0,0,0,0,-8.6287546157836914,3.6676294803619385,106.28630828857422,108.68650817871094,153.52865600585938,44.82196044921875,36.728317260742188,0.72409236431121826,0.80679529905319214,18.341890335083008,0.086442746222019196,1.5369613170623779,0.0069510079920291901,0,0,0
37,348.47918486595154,1101.3476773777002,1130.4543485240501,3.5964471738290725E-07,19.872794032096863,2.9416585751309819E-05,2.1172692775726318,1.1420907974243164,0.92500686645507812,0.90356928110122681,1.1484720706939697,-0.25618696212768555,0,0,0,0,0,-10.903300285339355,3.6727557182312012,106.53120422363281,107.91507720947266,125.62117004394531,52.421596527099609,30.663938522338867,0.9357762336730957,0.94358867406845093,17.993429183959961,0.086622588336467743,1.5369606018066406,3.0045430321479216E-05,0,0,0
38,442.18660974502563,1620.383223003977,1526.6757844606982,3.4367155241613445E-07,19.872808516025543,3.014543921422782E-05,-0.91318380832672119,1.2577449083328247,1.1797622442245483,1.0726765394210815,0.89535355567932129,2.7073988914489746,0,0,0,0,0,-11.797028541564941,3.6981594562530518,107.91574859619141,114.88199615478516,210.59422302246094,52.763870239257812,36.782806396484375,0.82975584268569946,0.94974970817565918,18.093303680419922,0.086326315999031067,1.5369592905044556,0.0017550381598994136,0,0,0
39,392.73823153972626,1454.9883147362852,1504.4371483541254,3.4252123937664026E-07,19.872826009988785,3.1025762223966231E-05,-1.269614577293396,1.1716954708099365,0.83603906631469727,1.0808947086334229,0.93844521045684814,3.9464354515075684,0,0,0,0,0,-10.288050651550293,3.6956202983856201,108.10233306884766,113.31510162353516,162.33952331542969,49.765419006347656,36.923480987548828,0.77685314416885376,0.89577746391296387,18.2001953125,0.086123883724212646,1.5369573831558228,0.0086986375972628593,0,0,0
