year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
2,Summer,SnowCollector,"м²",57.049809,58.425423,59.858154,0.998933,0.999512,0.99983,0,0
2,Summer,WaterReservoir,"л",5277.481445,5310.623047,5351.258789,0.998933,0.999512,0.99983,0.48445,1
2,Summer,LiveBiomassHarvester,"кг сух. в-ва/ч",28,28,28,0.998933,0.999512,0.99983,0.02038,0.02038
2,Summer,DryBiomassCollector,"кг/ч",36.886341,37.166668,37.443634,0.998933,0.999512,0.99983,0.173561,0.195652
2,Summer,Dryer,"кг сух. в-ва/ч",28.601954,28.990152,29.344782,0.998933,0.999512,0.99983,0,0
2,Summer,OrganicStorage,"кг",3349.59668,3415.413086,3484.849365,0.998933,0.999512,0.99983,0.605038,1
2,Summer,Furnace,"кВт",79.832268,80.301704,80.763916,0.998933,0.999512,0.99983,0.320587,1
2,Summer,Battery,"кВт·ч",280,280,280,0.998933,0.999512,0.99983,0.542824,0.762228
2,Summer,ElectricMotor,"кВт",130,130,130,0.998933,0.999512,0.99983,0.006647,0.20788
2,Summer,ThermalOrgan,"кВт",55.300804,56.681511,58.091724,0.998933,0.999512,0.99983,0.000031,0
2,Summer,Radiator,"кВт",82.013489,82.379021,82.672943,0.998933,0.999512,0.99983,0.286712,1
2,Summer,GrowthTissue,"кг структуры/сут",2.01698,2.044562,2.064389,0.998933,0.999512,0.99983,0.13903,0.411685
2,Summer,Frame,"кг несущей способности",32192.355469,32207.841797,32224.943359,0.998933,0.999512,0.99983,0.794305,1
2,Autumn,Sail,"м²",187.795135,190.374603,192.805481,0.999831,0.999922,0.999971,0.25492,0.351648
2,Autumn,SolarLeaf,"м²",144.673874,145.506454,146.043655,0.999831,0.999922,0.999971,0.109684,0.40522
2,Autumn,WaterIntake,"л/ч",287.632385,287.632385,287.632385,0.999831,0.999922,0.999971,0.021918,0.023352
2,Autumn,SnowCollector,"м²",54.279579,55.646225,57.045887,0.999831,0.999922,0.999971,0,0
2,Autumn,WaterReservoir,"л",5351.258789,5396.875488,5442.334473,0.999831,0.999922,0.999971,0.534503,1
2,Autumn,LiveBiomassHarvester,"кг сух. в-ва/ч",28,28,28,0.999831,0.999922,0.999971,0.008242,0.008242
2,Autumn,DryBiomassCollector,"кг/ч",37.443634,37.698414,37.933384,0.999831,0.999922,0.999971,0.158206,0.163462
2,Autumn,Dryer,"кг сух. в-ва/ч",27.696991,28.164249,28.599987,0.999831,0.999922,0.999971,0,0
