year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,non_finite
62,181.54036773741245,308.02012781750454,313.72689741695285,1.1311456099972992E-06,19.834506200626493,2.9870768287772285E-06,-1.0582389831542969,0.9946938157081604,0.99715703725814819,1.1676218509674072,1.0811338424682617,-10.819108963012695,0,0,0,0,0,-11.60275936126709,2.241178035736084,79.363014221191406,59.807685852050781,35.986103057861328,47.195934295654297,40.309085845947266,0.84817737340927124,0.84952682256698608,18.136802673339844,0,1.5233761072158813,0.052050895988941193,0
63,172.61834810487926,264.57376543744249,273.49497568599327,1.069169398590822E-06,19.834505867213011,2.9702670088466725E-06,-1.5585958957672119,0.97345030307769775,1.3648297786712646,1.0836659669876099,0.89154255390167236,4.4724054336547852,0,0,0,0,1,-7.218416690826416,3.5834817886352539,82.014640808105469,63.824703216552734,18.455936431884766,46.442813873291016,36.917049407958984,0.83365601301193237,0.83597064018249512,18.164878845214844,0,1.5233761072158813,0.02097603864967823,0
64,156.67102800495923,251.25746397315743,267.20476231654175,1.0531606463535807E-06,19.83450816385448,3.0860575561895522E-06,3.3096146583557129,1.0696451663970947,0.97089707851409912,1.1146690845489502,0.99405777454376221,8.6230745315551758,1,0,0,0,0,-10.204007148742676,2.0330157279968262,79.037925720214844,58.355972290039062,12.901105880737305,54.008712768554688,30.684768676757812,1.032767653465271,0.972156822681427,17.829584121704102,0,1.5233761072158813,0.027630437165498734,0
65,156.56377760507166,259.07359113950588,259.18050336970919,1.0199509810219925E-06,19.834508510306478,3.1035247433799626E-06,0.001553952693939209,0.93097448348999023,1.1135774850845337,1.1615393161773682,0.91949009895324707,11.922234535217285,0,0,0,0,0,-10.261381149291992,2.0234537124633789,78.013267517089844,57.293354034423828,14.937226295471191,55.581089019775391,36.865989685058594,0.97996187210083008,1.0004595518112183,17.854087829589844,0,1.5233761072158813,0.021513592451810837,0
66,160.20056438073516,250.30420107096506,246.6672622055994,9.9810600887625623E-07,19.834510143846273,3.1858834700788315E-06,-0.54219353199005127,0.96810454130172729,1.0920023918151855,1.0797667503356934,0.96884411573410034,4.1679487228393555,0,0,0,0,0,-10.828408241271973,1.897688627243042,76.972259521484375,55.510673522949219,21.620622634887695,51.857147216796875,40.031703948974609,0.91347867250442505,0.93342858552932739,17.987602233886719,0,1.5233761072158813,0.037983149290084839,0
67,159.71838022395968,251.80115413922249,252.28309153204464,9.717533061258083E-07,19.834511291235685,3.2437317889459961E-06,-1.5273802280426025,0.97274196147918701,1.1055142879486084,1.0341776609420776,1.100704550743103,5.0047564506530762,0,0,0,0,0,-8.5592737197875977,2.1365289688110352,77.627098083496094,55.697986602783203,19.70013427734375,49.405471801757812,38.876087188720703,0.84834212064743042,0.88929843902587891,18.096870422363281,0,1.5233761072158813,0.08554375171661377,0
68,158.9929042942822,217.62129116506185,218.34700905114005,9.733476913790527E-07,19.834510959684849,3.2270158786239909E-06,0.0048957467079162598,1.0558985471725464,1.5416761636734009,1.1935557126998901,1.0842058658599854,2.7049670219421387,0,0,0,0,1,-9.4638967514038086,2.2647116184234619,77.905441284179688,56.157669067382812,18.178609848022461,53.499008178710938,36.128772735595703,0.87757813930511475,0.96298205852508545,17.993949890136719,0,1.5233761072158813,0.036022618412971497,0
69,164.14751298166811,269.18152540057417,264.02655102675271,9.4097172477561345E-07,19.834509018808603,3.1291620665142742E-06,-0.047134697437286377,1.0348721742630005,1.1790435314178467,0.98162925243377686,1.1226538419723511,3.4489150047302246,0,0,0,0,0,-10.622939109802246,2.1136105060577393,79.333709716796875,57.750556945800781,20.731258392333984,53.363288879394531,36.882198333740234,0.89981728792190552,0.96053922176361084,17.974151611328125,0,1.5233761072158813,0.035834364593029022,0
70,162.20357388071716,174.92607854695962,176.8703590356381,9.5000874038829023E-07,19.834510121494532,3.1847565547762245E-06,-0.6537935733795166,0.57334816455841064,1.0939033031463623,0.8372809886932373,1.1354787349700928,-8.8503646850585938,0,0,1,0,0,-10.915085792541504,1.4953699111938477,73.195343017578125,51.099563598632812,32.156028747558594,47.880256652832031,40.801124572753906,0.85262930393218994,0.86184459924697876,18.120037078857422,0,1.5233761072158813,0.019245024770498276,0
71,191.5167675819248,346.42811612639343,317.11424876386081,8.9964100459737678E-07,19.834511816501617,3.270214298557263E-06,-0.53639262914657593,1.1190623044967651,1.0408598184585571,0.94915854930877686,1.2042206525802612,-5.2864789962768555,0,0,0,0,0,-11.029532432556152,1.8510900735855103,79.286933898925781,58.583683013916016,47.587196350097656,45.447360992431641,37.938762664794922,0.87315940856933594,0.81805241107940674,18.143299102783203,0,1.5233761072158813,0.026455136016011238,0
72,164.73270832560956,183.5680648389025,210.35184988990295,8.7777467305012467E-07,19.834511989727616,3.2789478921524682E-06,-0.55238938331604004,0.59450024366378784,1.0403749942779541,0.73170357942581177,0.87397205829620361,-8.2555656433105469,0,0,1,0,0,-10.557712554931641,1.5166730880737305,73.978431701660156,54.346752166748047,30.530797958374023,44.902946472167969,38.465728759765625,0.83836501836776733,0.80825299024581909,18.187894821166992,0,1.5233761072158813,0.04059581458568573,0
73,178.65531738288701,288.67724569155325,274.75416841567494,8.4236897053109417E-07,19.834513854235411,3.3729514103116106E-06,-0.65345442295074463,1.0261667966842651,1.1046066284179688,0.90508657693862915,0.83979010581970215,4.8008623123168945,0,0,0,0,0,-9.3604087829589844,1.8188118934631348,76.960700988769531,56.897464752197266,38.426601409912109,46.925132751464844,36.005012512207031,0.82444220781326294,0.84465235471725464,18.16541862487793,0,1.5233761072158813,0.060100417584180832,0
74,249.19269881024957,752.36723502549648,681.82893875153968,7.6909149946072001E-07,19.834514765068889,3.41887320889285E-06,-0.2502962052822113,1.7229732275009155,1.4198957681655884,1.0565961599349976,1.2031146287918091,10.393625259399414,0,0,0,1,1,-8.6493492126464844,8.1898822784423828,91.460464477539062,86.294471740722656,58.594764709472656,51.723827362060547,34.802074432373047,0.87213516235351562,0.93102884292602539,18.031351089477539,0,1.5233755111694336,0.025998499244451523,0
75,188.05974144674838,260.42909117306408,321.56168559659272,7.4276482958945151E-07,19.834514182060957,3.3894795014165149E-06,0.29858049750328064,0.99468916654586792,1.0733339786529541,0.74066025018692017,0.9697573184967041,4.7575511932373047,0,0,0,0,0,-8.5514707565307617,5.5353798866271973,85.995506286621094,72.617599487304688,19.323139190673828,56.821540832519531,35.479457855224609,0.93370693922042847,1.0227876901626587,17.878019332885742,0,1.5233752727508545,0.069081872701644897,0
76,175.87754600867629,192.37776323288927,204.56020158870888,7.473985915165675E-07,19.834521813318133,3.77422716764829E-06,0.064184784889221191,0.95691299438476562,1.5060017108917236,0.96951413154602051,0.88640207052230835,9.8561534881591797,0,0,0,0,1,-15.254477500915527,4.2637734413146973,81.329513549804688,63.604896545410156,23.069328308105469,61.348731994628906,36.858512878417969,0.93169230222702026,1.1042771339416504,17.798551559448242,0,1.5233752727508545,0.0060179629363119602,0
77,206.63565926067531,371.77823670228099,341.01889140799904,6.7863570414632735E-07,19.834525844082236,3.9774475605517708E-06,-4.6054463386535645,0.93581336736679077,0.89214944839477539,0.80695432424545288,0.9620058536529541,2.1507999897003174,0,1,0,0,0,-8.8246183395385742,4.9819722175598145,85.433311462402344,68.076087951660156,43.539237976074219,48.126171112060547,42.597831726074219,0.74075061082839966,0.86627107858657837,18.227504730224609,0,1.5233752727508545,0.021502422168850899,0
78,199.80584298819304,321.57833817932988,328.40743946369912,6.3674916036183204E-07,19.834528677165508,4.1202840751572213E-06,-0.13814455270767212,1.0315424203872681,0.99729812145233154,1.0133005380630493,1.0821254253387451,-0.15923500061035156,0,0,0,0,0,-15.418972015380859,4.1557083129882812,83.489898681640625,64.666740417480469,43.870712280273438,52.132144927978516,36.076656341552734,0.81470906734466553,0.93837857246398926,18.081441879272461,0,1.5233751535415649,0.010501868091523647,0
79,224.69510844163597,435.3146498185306,410.42405321904516,5.6594457621862849E-07,19.834532221779227,4.2989940602289978E-06,-4.5601382255554199,1.1328955888748169,0.95905971527099609,0.88934773206710815,0.96810925006866455,-0.45634078979492188,0,1,0,0,0,-9.1163463592529297,7.6688857078552246,88.215538024902344,77.890266418457031,46.363639831542969,44.511299133300781,39.077297210693359,0.67776370048522949,0.80120331048965454,18.355566024780273,0,1.5233749151229858,0.0035490614827722311,0
