year,day,elapsed_hours,temperature_c,precipitation_mm_h,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,soil_compaction,dust_gm2,climate_temperature_offset_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,heatwave,cold_snap,rain_burst,wind_storm
4,105,28800,17.310531616210938,0,0.20954558253288269,72.669265747070312,43.686424255371094,0,54.824691772460938,19.175971984863281,0.021643081679940224,0.017091544345021248,4.8416051864624023,0.8146398663520813,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,120,29160,21.223134994506836,0,0.11574952304363251,71.893997192382812,43.050613403320312,0,58.870708465576172,18.062648773193359,0.021946018561720848,0.011392374522984028,4.7266998291015625,0.82278203964233398,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,135,29520,24.555562973022461,0,0.0097251832485198975,70.98992919921875,42.470207214355469,0,59.804584503173828,18.48675537109375,0.022243937477469444,0.0027136572171002626,4.7698421478271484,0.8261110782623291,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,150,29880,27.232732772827148,0,0.0058676027692854404,69.928680419921875,41.980556488037109,0,59.2601318359375,19.715093612670898,0.022527972236275673,0.0029155223164707422,5.0587577819824219,0.83944427967071533,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,165,30240,28.946832656860352,0,0.0044948593713343143,68.813339233398438,41.567226409912109,0,58.001350402832031,21.339906692504883,0.022810226306319237,0.0039601488970220089,5.5045037269592285,0.86001527309417725,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,180,30600,29.493680953979492,0,0.0048610935918986797,67.734565734863281,41.188632965087891,0,56.336666107177734,23.054574966430664,0.023084601387381554,0.0017118920804932714,6.0025262832641602,0.88299870491027832,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,195,30960,28.769193649291992,0,0.0034378916025161743,66.730476379394531,40.833518981933594,0,54.938102722167969,24.450405120849609,0.023357393220067024,0.00027220608899369836,6.4482722282409668,0.90356957912445068,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,210,31320,26.77104377746582,0,0.0039450656622648239,65.819023132324219,40.487598419189453,0,54.348445892333984,25.227962493896484,0.023629646748304367,0.0015626766253262758,6.7371878623962402,0.91690289974212646,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,225,31680,26.041749954223633,0,0.0046243844553828239,65.020713806152344,40.130264282226562,0,54.741001129150391,25.368913650512695,0.023901777341961861,0.0019936971366405487,8.7179288864135742,0.91956841945648193,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,1,0,0,0
4,240,32040,20.268701553344727,0,0.0065212873741984367,64.336990356445312,39.771472930908203,0,56.076408386230469,25.01738166809082,0.024165548384189606,0.0012771968031302094,7.6454520225524902,0.921012282371521,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,1,0,0,0
4,255,32400,15.156743049621582,0,0.0081327250227332115,63.757606506347656,39.406452178955078,0,61.578975677490234,22.966609954833984,0.024422215297818184,0.0015011577634140849,6.3252358436584473,0.92348909378051758,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,270,32760,9.8015232086181641,0,0.010649754665791988,63.290332794189453,39.038097381591797,0,65.883071899414062,21.019800186157227,0.024691738188266754,0.0075937830843031406,5.9952125549316406,0.92636644840240479,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,285,33120,5.5521030426025391,0,0.013931834138929844,62.929485321044922,38.684894561767578,0,68.529563903808594,19.300754547119141,0.024940326809883118,0.0095982644706964493,5.6917848587036133,0.92901188135147095,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,300,33480,1.8370547294616699,0,0.017340118065476418,62.851371765136719,38.338680267333984,0,68.971931457519531,17.710042953491211,0.025214856490492821,0.0056556630879640579,5.4874849319458008,0.93079310655593872,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,315,33840,-1.0357488393783569,0.017340566962957382,0.033276323229074478,63.080085754394531,38.048160552978516,0.0048870467580854893,68.785041809082031,16.313739776611328,0.025350345298647881,0.012272845022380352,5.4486641883850098,0.92870110273361206,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,330,34200,-2.9776995182037354,0,0.019659915938973427,63.332279205322266,37.868564605712891,0.010695237666368484,67.534835815429688,16.030941009521484,0.024850223213434219,0.031556509435176849,5.5315189361572266,0.89694893360137939,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,345,34560,-4.0336956977844238,1.2166649867140222E-05,0.025013228878378868,64.031684875488281,37.714595794677734,0.42631256580352783,64.50006103515625,17.487289428710938,0.024273354560136795,0.030046438798308372,5.6714215278625488,0.8433346152305603,1.0454308986663818,1.0085256099700928,1.0994127988815308,4.0551657676696777,0,0,0,0
4,360,34920,-7.3325181007385254,0.0072995098307728767,0.02729259617626667,64.909278869628906,37.488914489746094,2.4411916732788086,59.357357025146484,20.820362091064453,0.023838888853788376,0.020662127062678337,2.6000261306762695,0.7814706563949585,1.0121396780014038,1.1703948974609375,0.85616493225097656,-3.6492300033569336,0,0,0,0
4,365,35040,-7.3851265907287598,0.014223518781363964,0.03136877715587616,65.147773742675781,37.409088134765625,3.6595244407653809,57.095722198486328,22.416057586669922,0.02381955087184906,0.0191959198564291,2.0922861099243164,0.7712472677230835,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759701728820801,0,0,0,0
5,15,35400,-5.362213134765625,0.007018296979367733,0.034212015569210052,66.142539978027344,37.25946044921875,5.9438691139221191,52.827518463134766,24.50141716003418,0.023279633373022079,0.035983830690383911,3.0590105056762695,0.75006407499313354,1.0144971609115601,1.158932089805603,0.87339049577713013,-3.103644847869873,0,0,0,0
5,30,35760,-3.6731464862823486,0.0096955569460988045,0.055241294205188751,67.305427551269531,37.183387756347656,9.5818853378295898,48.986553192138672,26.005508422851562,0.022693375125527382,0.037400141358375549,2.2415924072265625,0.7560456395149231,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,45,36120,-0.81605833768844604,0.0074689481407403946,0.27779853343963623,69.26470947265625,38.512798309326172,7.8842511177062988,47.465831756591797,25.112384796142578,0.022257342934608459,0.016180464997887611,2.0765013694763184,0.77544581890106201,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,60,36480,2.7126643657684326,0.0010233877692371607,0.41244283318519592,70.159912109375,42.97222900390625,0.82900440692901611,47.404911041259766,23.049352645874023,0.022424833849072456,0.017239134758710861,1.8207715749740601,0.80549705028533936,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,75,36840,6.449948787689209,1.0034352271759417E-05,0.42926663160324097,69.603713989257812,43.7840576171875,0,48.698329925537109,21.115304946899414,0.022776756435632706,0.022618064656853676,1.5229599475860596,0.84049338102340698,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,90,37200,11.220524787902832,6.2879485085431952E-06,0.35978737473487854,69.417076110839844,43.236984252929688,0,52.349308013916016,19.346595764160156,0.023123005405068398,0.011171347461640835,1.2316223382949829,0.87472891807556152,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,105,37560,15.084938049316406,7.6869503118359717E-07,0.19557540118694305,69.038032531738281,42.338447570800781,0,57.513435363769531,17.745927810668945,0.02346513420343399,0.0032950411550700665,0.99531519412994385,0.90249782800674438,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,120,37920,18.740976333618164,0,0.12358164042234421,68.4000244140625,41.508022308349609,0,62.545486450195312,16.462228775024414,0.02378632128238678,0.0066804583184421062,0.86259472370147705,0.91809403896331787,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,135,38280,21.638908386230469,0.0026093292981386185,0.02471841499209404,67.5616455078125,40.793056488037109,0,65.060127258300781,16.428707122802734,0.024099463596940041,0.0050490018911659718,0.84107190370559692,0.91682100296020508,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,150,38640,23.515069961547852,0,0.0099792713299393654,66.568328857421875,40.171405792236328,0,65.248809814453125,17.513046264648438,0.024393875151872635,0.0014791449066251516,0.79705190658569336,0.90186607837677002,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,165,39000,24.26097297668457,0,0.0051632309332489967,65.490493774414062,39.613857269287109,0,64.854507446289062,18.886653900146484,0.024685746058821678,0.00047350922250188887,0.7291368842124939,0.87879323959350586,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,180,39360,23.750905990600586,0,0.0042929253540933132,64.396064758300781,39.137638092041016,0,64.547370910644531,20.172031402587891,0.024961253628134727,0.00203365134075284,0.65325683355331421,0.85301446914672852,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
5,195,39720,22.057073593139648,0,0.0032933349721133709,63.341991424560547,38.716606140136719,0,64.661666870117188,21.107149124145508,0.02523486316204071,0.0014595488319173455,0.58534181118011475,0.82994163036346436,1.0059746503829956,1.2003706693649292,0.81111901998519897,-5.0759706497192383,0,0,0,0
