year,day,goal,target_opportunity,from_x,from_y,to_x,to_y,distance_cells,scout_radius_cells,water_need_met,biomass_need_met,water_mm_cells,fresh_biomass_gm2_cells,dry_biomass_gm2_cells,residue_gm2_cells,captured_sediment_kgm2_cells,chitin_kg,opportunities,actions
1,294,FollowGrowthFront,GreenGrowth,2,19,2,19,0,18,1,1,0.072849877178668976,0.37999999523162842,9.3300275802612305,0.04479999840259552,0.0024529348593205214,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12
1,295,CureBiomass,DryingWindow,2,19,0,15,4.4721360206604004,18,1,1,0.095349878072738647,0,9.6750278472900391,0.0559999980032444,0.0024529348593205214,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00480000023|Absorb:WithdrawSurfaceWater:0.0250000004|Transform:CureFreshBiomass:0.379999995
1,296,FollowGrowthFront,GreenGrowth,0,15,2,19,4.4721360206604004,18,1,1,0.092849880456924438,0,9.6400279998779297,0.06719999760389328,0.0024529348593205214,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00479503162
1,297,FollowGrowthFront,GreenGrowth,2,19,2,19,0,18,1,1,0.090349882841110229,0,9.6050281524658203,0.078400000929832458,0.0024529348593205214,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DryingWindow|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12
1,298,FollowGrowthFront,GreenGrowth,2,19,2,19,0,18,1,1,0.087849885225296021,0.37999999523162842,9.810028076171875,0.08959999680519104,0.0024529348593205214,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Absorb:HarvestLiveBiomass:0.379999995|Absorb:HarvestDryBiomass:0.239999995
1,299,FollowGrowthFront,GreenGrowth,2,19,3,19,1,18,1,1,0.085349887609481812,0.37999999523162842,9.7750282287597656,0.10079999268054962,0.0024529348593205214,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:1|Migrate:CompactTrail:0.0010669257
1,300,FollowGrowthFront,GreenGrowth,3,19,3,19,0,18,1,1,0.082849889993667603,0.37999999523162842,9.7400283813476562,0.1119999885559082,0.0024529348593205214,480.37710571289062,SurfaceWater|RainFront|GroundwaterDischarge|SnowmeltRunoff|GreenGrowth|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12
1,301,FollowHarvester,HarvesterFront,3,19,5,23,4.4721360206604004,18,1,1,0.080349892377853394,0.37999999523162842,9.7050285339355469,0.12319998443126678,0.0024939936120063066,479.57711791992188,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00392563175|Absorb:CaptureDust:0.041058667|Transform:UseChitinForRepair:0.800000012
1,302,CollectMolt,HarvesterMolt,5,23,9,20,5,18,1,1,0.095849893987178802,0.37999999523162842,9.5700283050537109,0.14639997482299805,0.0025389937218278646,479.57711791992188,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00438834913|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0450000018
1,303,CollectMolt,HarvesterMolt,9,20,13,18,4.4721360206604004,18,1,1,0.11134989559650421,0.37999999523162842,9.435028076171875,0,0.0025839938316494226,479.57711791992188,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00342809944|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0450000018|Return:ReturnOrganicMatter:0.169599965
1,304,CollectMolt,HarvesterMolt,13,18,17,15,5,18,1,1,0.10884989798069,0.37999999523162842,9.4000282287597656,0.01119999960064888,0.0026289939414709806,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00391864032|Absorb:CaptureDust:0.0450000018|Absorb:CollectMolt:11.8359165
1,305,FollowHarvester,HarvesterFront,17,15,21,16,4.123105525970459,18,1,1,0.10634990036487579,0.37999999523162842,9.3650283813476562,0.02239999920129776,0.0026739940512925386,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.12310553|Migrate:CompactTrail:0.00389830023|Absorb:CaptureDust:0.0450000018
1,306,FollowHarvester,HarvesterFront,21,16,18,18,3.6055512428283691,18,1,1,0.10384990274906158,0.37999999523162842,9.3300285339355469,0.03359999880194664,0.0027189941611140966,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.00306052528|Absorb:CaptureDust:0.0450000018
1,307,FollowHarvester,HarvesterFront,18,18,22,16,4.4721360206604004,18,1,1,0.10134990513324738,0.37999999523162842,9.2950286865234375,0.04479999840259552,0.0027639942709356546,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00288782059|Absorb:CaptureDust:0.0450000018
1,308,FollowHarvester,HarvesterFront,22,16,22,17,1,18,1,1,0.098849907517433167,0.37999999523162842,9.2600288391113281,0.0559999980032444,0.0028089943807572126,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:1|Migrate:CompactTrail:0.000657620025|Absorb:CaptureDust:0.0450000018
1,309,ReturnMinerals,DepositionZone,22,17,24,14,3.6055512428283691,18,1,1,0.096349909901618958,0.37999999523162842,9.2250289916992188,0.06719999760389328,0.00035399454645812511,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.0025484222|Absorb:CaptureDust:0.0450000018|Return:ReturnSediment:0.00249999994
1,310,FollowHarvester,HarvesterFront,24,14,21,18,5,18,1,1,0.093849912285804749,0.37999999523162842,9.1900291442871094,0.078400000929832458,0.00039279469638131559,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.0030761275|Absorb:CaptureDust:0.0388001427
1,311,FollowHarvester,HarvesterFront,21,18,19,19,2.2360680103302002,18,1,1,0.09134991466999054,0.37999999523162842,9.155029296875,0.08959999680519104,0.00042483766446821392,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2.23606801|Migrate:CompactTrail:0.00189454714|Absorb:CaptureDust:0.0320429727
1,312,FollowHarvester,HarvesterFront,19,19,19,14,5,18,1,1,0.088849917054176331,0.37999999523162842,9.1200294494628906,0.10079999268054962,0.00046983765787445009,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00301803648|Absorb:CaptureDust:0.0450000018
